-0.24993255925309427 0.024171247244642542 -1.036071416641694
-0.39533485473632046 -0.7064882183657739 -0.8153228104624044
-0.6274795772446582 -0.3088785459139045 -0.20646505153866013
-0.06180478462835854 -0.2295993109277819 0.00895337928199431
-0.7228738270592172 0.1244020411222258 -1.0101036066253855
0.005140038760744768 -0.2882558252971152 -0.06980462319082296

0.44724390580463935 0.1894733051436325 -0.6568345972918438 0.8239296036725556 -0.7056644836212609 0.8409199471033035
0.9544608051278815 -0.3712554220474982 -0.4754057880091671 -1.3019492884842243 0.7313222185838371 0.027692990782626468
-1.16057757068169 -0.20399770991598182 0.979867716434996 0.18322970031956543 0.03276454547272557 -0.2767409948528664
0.32017761627658536 -0.04610345630235105 -1.5707317539497607 0.3403303672792793 0.7655203296055755 0.4632352025499475

